bird_y,pipe_x,BIRD_VELOCITY,pipe_gap_y,reward
430,117,-7.5,83,0.1
423,114,-7.0,83,0.1
417,111,-6.5,83,0.1
411,108,-6.0,83,0.1
406,105,-5.5,83,0.1
401,102,-5.0,83,0.1
397,99,-4.5,83,0.1
393,96,-4.0,83,0.1
390,93,-3.5,83,0.1
387,90,-3.0,83,0.1
385,87,-2.5,83,0.1
383,84,-2.0,83,0.1
382,81,-1.5,83,0.1
381,78,-1.0,83,-1
300,597,0,335,0.1
300,594,0,335,0.1
300,591,0,335,0.1
300,588,0,335,0.1
300,585,0,335,0.1
300,582,0,335,0.1
300,579,0,335,0.1
300,576,0,335,0.1
300,573,0,335,0.1
300,570,0,335,0.1
300,567,0,335,0.1
300,564,0,335,0.1
300,561,0,335,0.1
300,558,0,335,0.1
300,555,0,335,0.1
300,552,0,335,0.1
300,549,0,335,0.1
300,546,0,335,0.1
300,543,0,335,0.1
300,540,0,335,0.1
300,537,0,335,0.1
300,534,0,335,0.1
300,531,0,335,0.1
300,528,0,335,0.1
300,525,0,335,0.1
300,522,0,335,0.1
300,519,0,335,0.1
300,516,0,335,0.1
300,513,0,335,0.1
300,510,0,335,0.1
300,507,0,335,0.1
300,504,0,335,0.1
300,501,0,335,0.1
300,498,0,335,0.1
300,495,0,335,0.1
300,492,0,335,0.1
300,489,0,335,0.1
300,486,0,335,0.1
300,483,0,335,0.1
300,480,0,335,0.1
300,477,0,335,0.1
300,474,0,335,0.1
300,471,0,335,0.1
300,468,0,335,0.1
300,465,0,335,0.1
300,462,0,335,0.1
300,459,0,335,0.1
293,456,-7.5,335,0.1
286,453,-7.0,335,0.1
280,450,-6.5,335,0.1
274,447,-6.0,335,0.1
269,444,-5.5,335,0.1
264,441,-5.0,335,0.1
260,438,-4.5,335,0.1
256,435,-4.0,335,0.1
253,432,-3.5,335,0.1
250,429,-3.0,335,0.1
248,426,-2.5,335,0.1
246,423,-2.0,335,0.1
245,420,-1.5,335,0.1
244,417,-1.0,335,0.1
244,414,-0.5,335,0.1
244,411,0.0,335,0.1
245,408,0.5,335,0.1
246,405,1.0,335,0.1
248,402,1.5,335,0.1
250,399,2.0,335,0.1
253,396,2.5,335,0.1
256,393,3.0,335,0.1
260,390,3.5,335,0.1
264,387,4.0,335,0.1
269,384,4.5,335,0.1
274,381,5.0,335,0.1
280,378,5.5,335,0.1
286,375,6.0,335,0.1
293,372,6.5,335,0.1
300,369,7.0,335,0.1
308,366,7.5,335,0.1
316,363,8.0,335,0.1
325,360,8.5,335,0.1
334,357,9.0,335,0.1
344,354,9.5,335,0.1
354,351,10.0,335,0.1
365,348,10.5,335,0.1
376,345,11.0,335,0.1
388,342,11.5,335,0.1
400,339,12.0,335,0.1
413,336,12.5,335,0.1
426,333,13.0,335,0.1
440,330,13.5,335,0.1
454,327,14.0,335,0.1
469,324,14.5,335,0.1
484,321,15.0,335,0.1
500,318,15.5,335,0.1
516,315,16.0,335,0.1
533,312,16.5,335,0.1
550,309,17.0,335,0.1
568,306,17.5,335,0.1
586,303,18.0,335,0.1
605,300,18.5,335,0.1
624,297,19.0,335,0.1
644,294,19.5,335,0.1
664,291,20.0,335,0.1
685,288,20.5,335,0.1
706,285,21.0,335,0.1
728,282,21.5,335,0.1
750,279,22.0,335,0.1
773,276,22.5,335,0.1
796,273,23.0,335,0.1
820,270,23.5,335,0.1
844,267,24.0,335,0.1
869,264,24.5,335,0.1
894,261,25.0,335,0.1
920,258,25.5,335,0.1
946,255,26.0,335,0.1
973,252,26.5,335,0.1
1000,249,27.0,335,0.1
1028,246,27.5,335,0.1
1056,243,28.0,335,0.1
1085,240,28.5,335,0.1
1114,237,29.0,335,0.1
1144,234,29.5,335,0.1
1174,231,30.0,335,0.1
1205,228,30.5,335,0.1
1236,225,31.0,335,0.1
1268,222,31.5,335,0.1
1300,219,32.0,335,0.1
1333,216,32.5,335,0.1
1366,213,33.0,335,0.1
1400,210,33.5,335,0.1
1434,207,34.0,335,0.1
1469,204,34.5,335,0.1
1504,201,35.0,335,0.1
1540,198,35.5,335,0.1
1576,195,36.0,335,0.1
1613,192,36.5,335,0.1
1650,189,37.0,335,0.1
1688,186,37.5,335,0.1
1726,183,38.0,335,0.1
1765,180,38.5,335,0.1
1804,177,39.0,335,0.1
1844,174,39.5,335,0.1
1884,171,40.0,335,0.1
1925,168,40.5,335,0.1
1966,165,41.0,335,0.1
2008,162,41.5,335,0.1
2050,159,42.0,335,0.1
2093,156,42.5,335,0.1
2136,153,43.0,335,0.1
2180,150,43.5,335,0.1
2224,147,44.0,335,0.1
2269,144,44.5,335,0.1
2314,141,45.0,335,0.1
2360,138,45.5,335,0.1
2406,135,46.0,335,0.1
2453,132,46.5,335,0.1
2500,129,47.0,335,0.1
2548,126,47.5,335,0.1
2596,123,48.0,335,0.1
2645,120,48.5,335,0.1
2694,117,49.0,335,0.1
2744,114,49.5,335,0.1
2794,111,50.0,335,0.1
2845,108,50.5,335,0.1
2896,105,51.0,335,0.1
2948,102,51.5,335,0.1
3000,99,52.0,335,0.1
3053,96,52.5,335,0.1
3106,93,53.0,335,0.1
3160,90,53.5,335,0.1
3214,87,54.0,335,0.1
3269,84,54.5,335,0.1
3324,81,55.0,335,0.1
300,597,0,154,0.1
300,594,0,154,0.1
300,591,0,154,0.1
300,588,0,154,0.1
300,585,0,154,0.1
300,582,0,154,0.1
300,579,0,154,0.1
300,576,0,154,0.1
300,573,0,154,0.1
300,570,0,154,0.1
300,567,0,154,0.1
300,564,0,154,0.1
300,561,0,154,0.1
300,558,0,154,0.1
300,555,0,154,0.1
300,552,0,154,0.1
300,549,0,154,0.1
300,546,0,154,0.1
300,543,0,154,0.1
300,540,0,154,0.1
300,537,0,154,0.1
300,534,0,154,0.1
300,531,0,154,0.1
293,528,-7.5,154,0.1
286,525,-7.0,154,0.1
280,522,-6.5,154,0.1
274,519,-6.0,154,0.1
269,516,-5.5,154,0.1
264,513,-5.0,154,0.1
260,510,-4.5,154,0.1
256,507,-4.0,154,0.1
253,504,-3.5,154,0.1
250,501,-3.0,154,0.1
248,498,-2.5,154,0.1
246,495,-2.0,154,0.1
245,492,-1.5,154,0.1
244,489,-1.0,154,0.1
244,486,-0.5,154,0.1
244,483,0.0,154,0.1
245,480,0.5,154,0.1
246,477,1.0,154,0.1
248,474,1.5,154,0.1
250,471,2.0,154,0.1
253,468,2.5,154,0.1
256,465,3.0,154,0.1
260,462,3.5,154,0.1
264,459,4.0,154,0.1
269,456,4.5,154,0.1
274,453,5.0,154,0.1
280,450,5.5,154,0.1
286,447,6.0,154,0.1
293,444,6.5,154,0.1
300,441,7.0,154,0.1
308,438,7.5,154,0.1
316,435,8.0,154,0.1
325,432,8.5,154,0.1
334,429,9.0,154,0.1
344,426,9.5,154,0.1
354,423,10.0,154,0.1
365,420,10.5,154,0.1
376,417,11.0,154,0.1
388,414,11.5,154,0.1
400,411,12.0,154,0.1
413,408,12.5,154,0.1
426,405,13.0,154,0.1
440,402,13.5,154,0.1
454,399,14.0,154,0.1
469,396,14.5,154,0.1
484,393,15.0,154,0.1
500,390,15.5,154,0.1
516,387,16.0,154,0.1
533,384,16.5,154,0.1
550,381,17.0,154,0.1
568,378,17.5,154,-1
300,597,0,380,0.1
300,594,0,380,0.1
300,591,0,380,0.1
300,588,0,380,0.1
300,585,0,380,0.1
300,582,0,380,0.1
300,579,0,380,0.1
300,576,0,380,0.1
300,573,0,380,0.1
300,570,0,380,0.1
300,567,0,380,0.1
300,564,0,380,0.1
300,561,0,380,0.1
300,558,0,380,0.1
300,555,0,380,0.1
300,552,0,380,0.1
300,549,0,380,0.1
300,546,0,380,0.1
300,543,0,380,0.1
300,540,0,380,0.1
300,537,0,380,0.1
300,534,0,380,0.1
300,531,0,380,0.1
300,528,0,380,0.1
300,525,0,380,0.1
300,522,0,380,0.1
300,519,0,380,0.1
300,516,0,380,0.1
300,513,0,380,0.1
300,510,0,380,0.1
300,507,0,380,0.1
300,504,0,380,0.1
293,501,-7.5,380,0.1
286,498,-7.0,380,0.1
280,495,-6.5,380,0.1
274,492,-6.0,380,0.1
269,489,-5.5,380,0.1
264,486,-5.0,380,0.1
260,483,-4.5,380,0.1
256,480,-4.0,380,0.1
253,477,-3.5,380,0.1
250,474,-3.0,380,0.1
248,471,-2.5,380,0.1
246,468,-2.0,380,0.1
245,465,-1.5,380,0.1
244,462,-1.0,380,0.1
244,459,-0.5,380,0.1
244,456,0.0,380,0.1
245,453,0.5,380,0.1
246,450,1.0,380,0.1
248,447,1.5,380,0.1
250,444,2.0,380,0.1
253,441,2.5,380,0.1
256,438,3.0,380,0.1
260,435,3.5,380,0.1
264,432,4.0,380,0.1
269,429,4.5,380,0.1
274,426,5.0,380,0.1
280,423,5.5,380,0.1
286,420,6.0,380,0.1
293,417,6.5,380,0.1
300,414,7.0,380,0.1
308,411,7.5,380,0.1
316,408,8.0,380,0.1
325,405,8.5,380,0.1
334,402,9.0,380,0.1
344,399,9.5,380,0.1
354,396,10.0,380,0.1
365,393,10.5,380,0.1
376,390,11.0,380,0.1
388,387,11.5,380,0.1
400,384,12.0,380,0.1
413,381,12.5,380,0.1
426,378,13.0,380,0.1
440,375,13.5,380,0.1
433,372,-7.5,380,0.1
426,369,-7.0,380,0.1
420,366,-6.5,380,0.1
414,363,-6.0,380,0.1
409,360,-5.5,380,0.1
404,357,-5.0,380,0.1
400,354,-4.5,380,0.1
396,351,-4.0,380,0.1
393,348,-3.5,380,0.1
390,345,-3.0,380,0.1
388,342,-2.5,380,0.1
386,339,-2.0,380,0.1
385,336,-1.5,380,0.1
384,333,-1.0,380,0.1
384,330,-0.5,380,0.1
384,327,0.0,380,0.1
385,324,0.5,380,0.1
386,321,1.0,380,0.1
388,318,1.5,380,0.1
390,315,2.0,380,0.1
393,312,2.5,380,0.1
396,309,3.0,380,0.1
400,306,3.5,380,0.1
404,303,4.0,380,0.1
409,300,4.5,380,0.1
414,297,5.0,380,0.1
420,294,5.5,380,0.1
426,291,6.0,380,0.1
419,288,-7.5,380,0.1
412,285,-7.0,380,0.1
406,282,-6.5,380,0.1
400,279,-6.0,380,0.1
395,276,-5.5,380,0.1
390,273,-5.0,380,0.1
386,270,-4.5,380,0.1
382,267,-4.0,380,0.1
379,264,-3.5,380,0.1
376,261,-3.0,380,0.1
374,258,-2.5,380,0.1
372,255,-2.0,380,0.1
371,252,-1.5,380,0.1
370,249,-1.0,380,0.1
370,246,-0.5,380,0.1
370,243,0.0,380,0.1
371,240,0.5,380,0.1
372,237,1.0,380,0.1
374,234,1.5,380,0.1
376,231,2.0,380,0.1
379,228,2.5,380,0.1
382,225,3.0,380,0.1
386,222,3.5,380,0.1
390,219,4.0,380,0.1
395,216,4.5,380,0.1
400,213,5.0,380,0.1
406,210,5.5,380,0.1
412,207,6.0,380,0.1
419,204,6.5,380,0.1
426,201,7.0,380,0.1
434,198,7.5,380,0.1
442,195,8.0,380,0.1
451,192,8.5,380,0.1
460,189,9.0,380,0.1
470,186,9.5,380,0.1
463,183,-7.5,380,0.1
456,180,-7.0,380,0.1
450,177,-6.5,380,0.1
444,174,-6.0,380,0.1
439,171,-5.5,380,0.1
434,168,-5.0,380,0.1
430,165,-4.5,380,0.1
426,162,-4.0,380,0.1
423,159,-3.5,380,0.1
420,156,-3.0,380,0.1
418,153,-2.5,380,0.1
416,150,-2.0,380,0.1
415,147,-1.5,380,0.1
414,144,-1.0,380,0.1
414,141,-0.5,380,0.1
414,138,0.0,380,0.1
415,135,0.5,380,0.1
416,132,1.0,380,0.1
418,129,1.5,380,0.1
420,126,2.0,380,0.1
423,123,2.5,380,0.1
426,120,3.0,380,0.1
430,117,3.5,380,0.1
434,114,4.0,380,0.1
439,111,4.5,380,0.1
444,108,5.0,380,0.1
437,105,-7.5,380,0.1
430,102,-7.0,380,0.1
424,99,-6.5,380,0.1
418,96,-6.0,380,0.1
413,93,-5.5,380,0.1
408,90,-5.0,380,0.1
404,87,-4.5,380,0.1
400,84,-4.0,380,0.1
397,81,-3.5,380,0.1
394,78,-3.0,380,0.1
392,75,-2.5,380,0.1
390,72,-2.0,380,0.1
389,69,-1.5,380,0.1
388,66,-1.0,380,0.1
388,63,-0.5,380,0.1
388,60,0.0,380,0.1
389,57,0.5,380,0.1
390,54,1.0,380,0.1
392,51,1.5,380,0.1
394,48,2.0,380,0.1
397,45,2.5,380,0.1
400,42,3.0,380,0.1
404,39,3.5,380,0.1
408,36,4.0,380,0.1
413,33,4.5,380,0.1
418,30,5.0,380,0.1
424,27,5.5,380,0.1
430,24,6.0,380,0.1
423,21,-7.5,380,0.1
416,18,-7.0,380,0.1
410,15,-6.5,380,0.1
404,12,-6.0,380,0.1
399,9,-5.5,380,0.1
394,6,-5.0,380,0.1
390,3,-4.5,380,0.1
386,0,-4.0,380,0.1
383,-3,-3.5,380,0.1
380,-6,-3.0,380,0.1
378,-9,-2.5,380,0.1
376,-12,-2.0,380,0.1
375,-15,-1.5,380,0.1
374,-18,-1.0,380,0.1
374,-21,-0.5,380,0.1
374,-24,0.0,380,0.1
375,-27,0.5,380,0.1
376,-30,1.0,380,0.1
378,-33,1.5,380,0.1
380,-36,2.0,380,0.1
383,-39,2.5,380,0.1
386,-42,3.0,380,0.1
379,-45,-7.5,380,0.1
372,-48,-7.0,380,0.1
366,300,-6.5,238,0.1
360,297,-6.0,238,0.1
355,294,-5.5,238,0.1
350,291,-5.0,238,0.1
346,288,-4.5,238,0.1
342,285,-4.0,238,0.1
339,282,-3.5,238,0.1
336,279,-3.0,238,0.1
334,276,-2.5,238,0.1
332,273,-2.0,238,0.1
331,270,-1.5,238,0.1
330,267,-1.0,238,0.1
330,264,-0.5,238,0.1
330,261,0.0,238,0.1
323,258,-7.5,238,0.1
316,255,-7.0,238,0.1
310,252,-6.5,238,0.1
304,249,-6.0,238,0.1
299,246,-5.5,238,0.1
294,243,-5.0,238,0.1
290,240,-4.5,238,0.1
286,237,-4.0,238,0.1
283,234,-3.5,238,0.1
280,231,-3.0,238,0.1
278,228,-2.5,238,0.1
276,225,-2.0,238,0.1
275,222,-1.5,238,0.1
274,219,-1.0,238,0.1
274,216,-0.5,238,0.1
274,213,0.0,238,0.1
275,210,0.5,238,0.1
276,207,1.0,238,0.1
278,204,1.5,238,0.1
280,201,2.0,238,0.1
283,198,2.5,238,0.1
286,195,3.0,238,0.1
290,192,3.5,238,0.1
294,189,4.0,238,0.1
299,186,4.5,238,0.1
304,183,5.0,238,0.1
310,180,5.5,238,0.1
316,177,6.0,238,0.1
309,174,-7.5,238,0.1
302,171,-7.0,238,0.1
296,168,-6.5,238,0.1
290,165,-6.0,238,0.1
285,162,-5.5,238,0.1
280,159,-5.0,238,0.1
276,156,-4.5,238,0.1
272,153,-4.0,238,0.1
269,150,-3.5,238,0.1
266,147,-3.0,238,0.1
264,144,-2.5,238,0.1
262,141,-2.0,238,0.1
261,138,-1.5,238,0.1
260,135,-1.0,238,0.1
260,132,-0.5,238,0.1
260,129,0.0,238,0.1
261,126,0.5,238,0.1
262,123,1.0,238,0.1
264,120,1.5,238,0.1
266,117,2.0,238,0.1
269,114,2.5,238,0.1
272,111,3.0,238,0.1
276,108,3.5,238,0.1
280,105,4.0,238,0.1
285,102,4.5,238,0.1
290,99,5.0,238,0.1
296,96,5.5,238,0.1
289,93,-7.5,238,0.1
282,90,-7.0,238,0.1
276,87,-6.5,238,0.1
270,84,-6.0,238,0.1
265,81,-5.5,238,0.1
260,78,-5.0,238,0.1
256,75,-4.5,238,0.1
252,72,-4.0,238,0.1
249,69,-3.5,238,0.1
246,66,-3.0,238,0.1
244,63,-2.5,238,0.1
242,60,-2.0,238,0.1
241,57,-1.5,238,0.1
240,54,-1.0,238,0.1
240,51,-0.5,238,0.1
240,48,0.0,238,0.1
241,45,0.5,238,0.1
242,42,1.0,238,0.1
244,39,1.5,238,0.1
246,36,2.0,238,0.1
249,33,2.5,238,0.1
252,30,3.0,238,0.1
256,27,3.5,238,0.1
260,24,4.0,238,0.1
265,21,4.5,238,0.1
270,18,5.0,238,0.1
276,15,5.5,238,0.1
282,12,6.0,238,0.1
275,9,-7.5,238,0.1
268,6,-7.0,238,0.1
262,3,-6.5,238,0.1
256,0,-6.0,238,0.1
251,-3,-5.5,238,0.1
246,-6,-5.0,238,0.1
242,-9,-4.5,238,0.1
238,-12,-4.0,238,0.1
235,-15,-3.5,238,0.1
228,-18,-7.5,238,0.1
221,-21,-7.0,238,0.1
215,-24,-6.5,238,0.1
209,-27,-6.0,238,0.1
204,-30,-5.5,238,0.1
199,-33,-5.0,238,0.1
195,-36,-4.5,238,0.1
191,-39,-4.0,238,0.1
184,-42,-7.5,238,0.1
177,-45,-7.0,238,0.1
171,-48,-6.5,238,0.1
165,300,-6.0,44,0.1
160,297,-5.5,44,0.1
155,294,-5.0,44,0.1
148,291,-7.5,44,0.1
141,288,-7.0,44,0.1
135,285,-6.5,44,0.1
129,282,-6.0,44,0.1
124,279,-5.5,44,0.1
119,276,-5.0,44,0.1
115,273,-4.5,44,0.1
111,270,-4.0,44,0.1
108,267,-3.5,44,0.1
105,264,-3.0,44,0.1
103,261,-2.5,44,0.1
101,258,-2.0,44,0.1
100,255,-1.5,44,0.1
99,252,-1.0,44,0.1
99,249,-0.5,44,0.1
99,246,0.0,44,0.1
100,243,0.5,44,0.1
101,240,1.0,44,0.1
103,237,1.5,44,0.1
105,234,2.0,44,0.1
108,231,2.5,44,0.1
111,228,3.0,44,0.1
115,225,3.5,44,0.1
119,222,4.0,44,0.1
124,219,4.5,44,0.1
129,216,5.0,44,0.1
135,213,5.5,44,0.1
141,210,6.0,44,0.1
134,207,-7.5,44,0.1
127,204,-7.0,44,0.1
121,201,-6.5,44,0.1
115,198,-6.0,44,0.1
110,195,-5.5,44,0.1
105,192,-5.0,44,0.1
101,189,-4.5,44,0.1
97,186,-4.0,44,0.1
94,183,-3.5,44,0.1
91,180,-3.0,44,0.1
89,177,-2.5,44,0.1
87,174,-2.0,44,0.1
86,171,-1.5,44,0.1
79,168,-7.5,44,0.1
72,165,-7.0,44,0.1
66,162,-6.5,44,0.1
60,159,-6.0,44,0.1
55,156,-5.5,44,0.1
50,153,-5.0,44,0.1
46,150,-4.5,44,0.1
42,147,-4.0,44,0.1
39,144,-3.5,44,0.1
36,141,-3.0,44,0.1
34,138,-2.5,44,0.1
32,135,-2.0,44,0.1
31,132,-1.5,44,0.1
30,129,-1.0,44,0.1
30,126,-0.5,44,0.1
30,123,0.0,44,0.1
31,120,0.5,44,0.1
32,117,1.0,44,0.1
34,114,1.5,44,0.1
36,111,2.0,44,0.1
39,108,2.5,44,0.1
42,105,3.0,44,0.1
46,102,3.5,44,0.1
50,99,4.0,44,0.1
55,96,4.5,44,0.1
60,93,5.0,44,0.1
66,90,5.5,44,0.1
72,87,6.0,44,0.1
79,84,6.5,44,0.1
86,81,7.0,44,0.1
94,78,7.5,44,0.1
102,75,8.0,44,0.1
111,72,8.5,44,0.1
120,69,9.0,44,0.1
130,66,9.5,44,0.1
140,63,10.0,44,-1
300,597,0,346,0.1
300,594,0,346,0.1
300,591,0,346,0.1
300,588,0,346,0.1
300,585,0,346,0.1
300,582,0,346,0.1
300,579,0,346,0.1
300,576,0,346,0.1
300,573,0,346,0.1
300,570,0,346,0.1
300,567,0,346,0.1
300,564,0,346,0.1
300,561,0,346,0.1
300,558,0,346,0.1
300,555,0,346,0.1
300,552,0,346,0.1
300,549,0,346,0.1
300,546,0,346,0.1
300,543,0,346,0.1
300,540,0,346,0.1
300,537,0,346,0.1
300,534,0,346,0.1
300,531,0,346,0.1
300,528,0,346,0.1
300,525,0,346,0.1
293,522,-7.5,346,0.1
286,519,-7.0,346,0.1
280,516,-6.5,346,0.1
274,513,-6.0,346,0.1
269,510,-5.5,346,0.1
264,507,-5.0,346,0.1
260,504,-4.5,346,0.1
256,501,-4.0,346,0.1
253,498,-3.5,346,0.1
250,495,-3.0,346,0.1
248,492,-2.5,346,0.1
246,489,-2.0,346,0.1
245,486,-1.5,346,0.1
244,483,-1.0,346,0.1
244,480,-0.5,346,0.1
244,477,0.0,346,0.1
245,474,0.5,346,0.1
246,471,1.0,346,0.1
248,468,1.5,346,0.1
250,465,2.0,346,0.1
253,462,2.5,346,0.1
256,459,3.0,346,0.1
260,456,3.5,346,0.1
264,453,4.0,346,0.1
269,450,4.5,346,0.1
274,447,5.0,346,0.1
280,444,5.5,346,0.1
286,441,6.0,346,0.1
293,438,6.5,346,0.1
300,435,7.0,346,0.1
308,432,7.5,346,0.1
316,429,8.0,346,0.1
325,426,8.5,346,0.1
334,423,9.0,346,0.1
344,420,9.5,346,0.1
354,417,10.0,346,0.1
365,414,10.5,346,0.1
358,411,-7.5,346,0.1
351,408,-7.0,346,0.1
345,405,-6.5,346,0.1
339,402,-6.0,346,0.1
334,399,-5.5,346,0.1
329,396,-5.0,346,0.1
325,393,-4.5,346,0.1
321,390,-4.0,346,0.1
318,387,-3.5,346,0.1
315,384,-3.0,346,0.1
313,381,-2.5,346,0.1
311,378,-2.0,346,0.1
310,375,-1.5,346,0.1
309,372,-1.0,346,0.1
309,369,-0.5,346,0.1
309,366,0.0,346,0.1
310,363,0.5,346,0.1
311,360,1.0,346,0.1
313,357,1.5,346,0.1
315,354,2.0,346,0.1
318,351,2.5,346,0.1
321,348,3.0,346,0.1
325,345,3.5,346,0.1
329,342,4.0,346,0.1
334,339,4.5,346,0.1
339,336,5.0,346,0.1
345,333,5.5,346,0.1
351,330,6.0,346,0.1
358,327,6.5,346,0.1
365,324,7.0,346,0.1
373,321,7.5,346,0.1
381,318,8.0,346,0.1
390,315,8.5,346,0.1
399,312,9.0,346,0.1
409,309,9.5,346,0.1
402,306,-7.5,346,0.1
395,303,-7.0,346,0.1
389,300,-6.5,346,0.1
383,297,-6.0,346,0.1
378,294,-5.5,346,0.1
373,291,-5.0,346,0.1
369,288,-4.5,346,0.1
365,285,-4.0,346,0.1
362,282,-3.5,346,0.1
359,279,-3.0,346,0.1
357,276,-2.5,346,0.1
355,273,-2.0,346,0.1
354,270,-1.5,346,0.1
353,267,-1.0,346,0.1
353,264,-0.5,346,0.1
353,261,0.0,346,0.1
354,258,0.5,346,0.1
355,255,1.0,346,0.1
357,252,1.5,346,0.1
359,249,2.0,346,0.1
362,246,2.5,346,0.1
365,243,3.0,346,0.1
369,240,3.5,346,0.1
373,237,4.0,346,0.1
378,234,4.5,346,0.1
383,231,5.0,346,0.1
389,228,5.5,346,0.1
395,225,6.0,346,0.1
402,222,6.5,346,0.1
409,219,7.0,346,0.1
417,216,7.5,346,0.1
425,213,8.0,346,0.1
418,210,-7.5,346,0.1
411,207,-7.0,346,0.1
405,204,-6.5,346,0.1
399,201,-6.0,346,0.1
394,198,-5.5,346,0.1
389,195,-5.0,346,0.1
385,192,-4.5,346,0.1
381,189,-4.0,346,0.1
378,186,-3.5,346,0.1
375,183,-3.0,346,0.1
373,180,-2.5,346,0.1
371,177,-2.0,346,0.1
370,174,-1.5,346,0.1
369,171,-1.0,346,0.1
369,168,-0.5,346,0.1
369,165,0.0,346,0.1
370,162,0.5,346,0.1
371,159,1.0,346,0.1
373,156,1.5,346,0.1
375,153,2.0,346,0.1
378,150,2.5,346,0.1
381,147,3.0,346,0.1
385,144,3.5,346,0.1
389,141,4.0,346,0.1
394,138,4.5,346,0.1
399,135,5.0,346,0.1
405,132,5.5,346,0.1
411,129,6.0,346,0.1
418,126,6.5,346,0.1
411,123,-7.5,346,0.1
404,120,-7.0,346,0.1
398,117,-6.5,346,0.1
392,114,-6.0,346,0.1
387,111,-5.5,346,0.1
382,108,-5.0,346,0.1
378,105,-4.5,346,0.1
374,102,-4.0,346,0.1
371,99,-3.5,346,0.1
368,96,-3.0,346,0.1
366,93,-2.5,346,0.1
364,90,-2.0,346,0.1
363,87,-1.5,346,0.1
362,84,-1.0,346,0.1
362,81,-0.5,346,0.1
362,78,0.0,346,0.1
363,75,0.5,346,0.1
364,72,1.0,346,0.1
366,69,1.5,346,0.1
368,66,2.0,346,0.1
371,63,2.5,346,0.1
374,60,3.0,346,0.1
378,57,3.5,346,0.1
382,54,4.0,346,0.1
387,51,4.5,346,0.1
392,48,5.0,346,0.1
398,45,5.5,346,0.1
404,42,6.0,346,0.1
397,39,-7.5,346,0.1
390,36,-7.0,346,0.1
384,33,-6.5,346,0.1
378,30,-6.0,346,0.1
373,27,-5.5,346,0.1
368,24,-5.0,346,0.1
364,21,-4.5,346,0.1
360,18,-4.0,346,0.1
357,15,-3.5,346,0.1
354,12,-3.0,346,0.1
352,9,-2.5,346,0.1
350,6,-2.0,346,0.1
349,3,-1.5,346,0.1
348,0,-1.0,346,0.1
348,-3,-0.5,346,0.1
348,-6,0.0,346,0.1
349,-9,0.5,346,0.1
350,-12,1.0,346,0.1
352,-15,1.5,346,0.1
354,-18,2.0,346,0.1
357,-21,2.5,346,0.1
360,-24,3.0,346,0.1
364,-27,3.5,346,0.1
368,-30,4.0,346,0.1
373,-33,4.5,346,0.1
378,-36,5.0,346,0.1
384,-39,5.5,346,0.1
390,-42,6.0,346,0.1
397,-45,6.5,346,0.1
404,-48,7.0,346,0.1
412,300,7.5,355,0.1
420,297,8.0,355,0.1
413,294,-7.5,355,0.1
406,291,-7.0,355,0.1
400,288,-6.5,355,0.1
394,285,-6.0,355,0.1
389,282,-5.5,355,0.1
384,279,-5.0,355,0.1
380,276,-4.5,355,0.1
376,273,-4.0,355,0.1
373,270,-3.5,355,0.1
370,267,-3.0,355,0.1
368,264,-2.5,355,0.1
366,261,-2.0,355,0.1
365,258,-1.5,355,0.1
364,255,-1.0,355,0.1
364,252,-0.5,355,0.1
364,249,0.0,355,0.1
365,246,0.5,355,0.1
366,243,1.0,355,0.1
368,240,1.5,355,0.1
370,237,2.0,355,0.1
373,234,2.5,355,0.1
376,231,3.0,355,0.1
380,228,3.5,355,0.1
384,225,4.0,355,0.1
389,222,4.5,355,0.1
394,219,5.0,355,0.1
400,216,5.5,355,0.1
406,213,6.0,355,0.1
413,210,6.5,355,0.1
420,207,7.0,355,0.1
428,204,7.5,355,0.1
436,201,8.0,355,0.1
429,198,-7.5,355,0.1
422,195,-7.0,355,0.1
416,192,-6.5,355,0.1
410,189,-6.0,355,0.1
405,186,-5.5,355,0.1
400,183,-5.0,355,0.1
396,180,-4.5,355,0.1
392,177,-4.0,355,0.1
389,174,-3.5,355,0.1
386,171,-3.0,355,0.1
384,168,-2.5,355,0.1
382,165,-2.0,355,0.1
381,162,-1.5,355,0.1
380,159,-1.0,355,0.1
380,156,-0.5,355,0.1
380,153,0.0,355,0.1
381,150,0.5,355,0.1
382,147,1.0,355,0.1
384,144,1.5,355,0.1
386,141,2.0,355,0.1
389,138,2.5,355,0.1
392,135,3.0,355,0.1
396,132,3.5,355,0.1
400,129,4.0,355,0.1
405,126,4.5,355,0.1
410,123,5.0,355,0.1
416,120,5.5,355,0.1
409,117,-7.5,355,0.1
402,114,-7.0,355,0.1
396,111,-6.5,355,0.1
390,108,-6.0,355,0.1
385,105,-5.5,355,0.1
380,102,-5.0,355,0.1
376,99,-4.5,355,0.1
372,96,-4.0,355,0.1
369,93,-3.5,355,0.1
366,90,-3.0,355,0.1
364,87,-2.5,355,0.1
362,84,-2.0,355,0.1
361,81,-1.5,355,0.1
360,78,-1.0,355,0.1
360,75,-0.5,355,0.1
360,72,0.0,355,0.1
361,69,0.5,355,0.1
362,66,1.0,355,0.1
364,63,1.5,355,0.1
366,60,2.0,355,0.1
369,57,2.5,355,0.1
372,54,3.0,355,0.1
376,51,3.5,355,0.1
380,48,4.0,355,0.1
385,45,4.5,355,0.1
390,42,5.0,355,0.1
396,39,5.5,355,0.1
402,36,6.0,355,0.1
409,33,6.5,355,0.1
